03:00:53, 92
03:00:54, 23
03:00:55, 15
03:00:56, 93
03:00:57, 35
03:00:58, 44
03:01:05, 30
03:01:06, 60
03:01:07, 54
03:01:08, 50
03:01:09, 26
03:01:10, 18
03:01:11, 71
03:01:12, 54
03:05:46, 45
03:05:47, 40
03:05:48, 20
03:05:49, 10
03:05:50, 37
03:08:56, 47
03:08:57, 8
03:08:58, 12
03:08:59, 34
03:09:00, 30
03:09:01, 22
03:09:03, 26
03:09:04, 22
03:09:05, 42
03:09:06, 21
03:09:07, 48
03:09:08, 42
03:09:09, 32
03:09:10, 22
03:18:28, 46
03:18:29, 77
03:18:30, 13
03:18:31, 22
03:18:32, 91
03:18:33, 57
03:18:34, 57
03:18:35, 18
03:18:36, 2
03:18:37, 52
03:18:38, 0
03:18:39, 54
03:18:40, 47
03:18:41, 40
03:18:42, 65
03:18:43, 5
03:19:27, 36
03:19:28, 31
03:19:29, 52
03:19:31, 35
03:19:32, 87
03:19:33, 68
03:19:34, 1
03:19:35, 45
03:19:36, 80
03:19:37, 60
03:19:38, 77
03:19:39, 18
03:19:40, 53
03:19:41, 37
03:20:23, 75
03:20:24, 8
03:20:25, 37
03:20:26, 19
03:20:27, 41
03:20:28, 47
03:20:29, 59
03:20:30, 87
03:20:31, 82
03:20:32, 87
03:20:33, 100
03:20:34, 92
03:20:36, 83
03:20:37, 13
03:20:38, 12
03:20:39, 94
03:25:35, 0
03:25:36, 15
03:25:37, 22
03:25:38, 96
03:25:39, 69
03:25:40, 58
03:25:41, 63
03:26:11, 57
03:26:12, 48
03:26:13, 40
03:26:14, 17
03:26:15, 41
03:26:16, 89
03:26:17, 83
03:26:18, 28
03:26:19, 11
03:32:40, 51
03:32:41, 3
03:32:43, 64
03:32:44, 31
03:32:45, 66
03:32:46, 96
03:32:47, 76
03:32:48, 8
03:32:49, 21
03:32:50, 89
03:32:51, 5
03:32:52, 54
03:32:53, 61
03:32:54, 5
03:32:55, 45
03:34:15, 77
03:34:16, 29
03:34:17, 91
03:34:18, 63
03:34:19, 17
03:34:20, 63
03:34:21, 29
03:34:22, 41
03:34:23, 46
03:34:24, 98
03:34:25, 9
03:34:26, 39
03:34:27, 25
03:34:28, 50
03:34:29, 6
03:34:30, 92
03:34:31, 44
03:34:32, 61
03:34:33, 89
03:34:34, 86
03:34:35, 45
03:34:36, 97
03:34:37, 41
03:34:38, 34
03:34:39, 30
03:34:40, 17
03:34:41, 21
03:34:42, 93
03:34:43, 27
03:34:44, 10
03:34:46, 2
03:34:47, 43
03:34:48, 25
03:34:49, 71
03:34:50, 2
03:34:51, 94
03:34:52, 45
03:34:53, 26
