03:00:53, 35
03:00:54, 9
03:00:55, 7
03:00:56, 92
03:00:57, 17
03:00:58, 33
03:01:05, 53
03:01:07, 0
03:01:08, 49
03:01:09, 54
03:01:10, 61
03:01:11, 14
03:01:12, 80
03:01:13, 77
03:05:46, 35
03:05:47, 42
03:05:48, 30
03:05:50, 4
03:05:51, 60
03:08:57, 5
03:08:58, 1
03:08:59, 49
03:09:00, 54
03:09:01, 4
03:09:02, 66
03:09:03, 90
03:09:04, 12
03:09:05, 66
03:09:06, 14
03:09:07, 26
03:09:08, 75
03:09:09, 21
03:09:10, 89
03:18:28, 76
03:18:29, 99
03:18:30, 30
03:18:31, 26
03:18:32, 42
03:18:33, 20
03:18:34, 47
03:18:35, 31
03:18:36, 22
03:18:38, 15
03:18:39, 11
03:18:40, 57
03:18:41, 20
03:18:42, 56
03:18:43, 8
03:18:44, 77
03:19:28, 73
03:19:29, 20
03:19:30, 13
03:19:31, 58
03:19:32, 93
03:19:33, 28
03:19:34, 15
03:19:35, 95
03:19:36, 29
03:19:37, 35
03:19:38, 96
03:19:39, 65
03:19:40, 33
03:19:41, 39
03:20:23, 10
03:20:24, 48
03:20:25, 63
03:20:26, 86
03:20:27, 43
03:20:29, 62
03:20:30, 8
03:20:31, 68
03:20:32, 46
03:20:33, 8
03:20:34, 28
03:20:35, 94
03:20:36, 44
03:20:37, 17
03:20:38, 60
03:20:39, 96
03:24:53, 31
03:24:54, 31
03:24:55, 31
03:24:56, 11
03:24:57, 15
03:24:58, 10
03:24:59, 23
03:25:00, 84
03:25:35, 73
03:25:36, 50
03:25:37, 43
03:25:38, 90
03:25:39, 43
03:25:40, 89
03:25:41, 51
03:26:11, 94
03:26:12, 32
03:26:13, 1
03:26:14, 75
03:26:15, 51
03:26:16, 4
03:26:17, 88
03:26:18, 81
03:26:19, 22
03:32:41, 46
03:32:42, 20
03:32:43, 100
03:32:44, 69
03:32:45, 87
03:32:46, 30
03:32:47, 86
03:32:48, 79
03:32:49, 7
03:32:50, 61
03:32:51, 57
03:32:52, 15
03:32:53, 0
03:32:54, 62
03:32:55, 94
03:34:15, 2
03:34:16, 39
03:34:17, 74
03:34:18, 90
03:34:19, 61
03:34:20, 25
03:34:21, 87
03:34:22, 69
03:34:23, 94
03:34:24, 93
03:34:25, 62
03:34:26, 43
03:34:27, 63
03:34:28, 23
03:34:29, 43
03:34:30, 86
03:34:32, 38
03:34:33, 56
03:34:34, 48
03:34:35, 58
03:34:36, 21
03:34:37, 96
03:34:38, 67
03:34:39, 38
03:34:40, 69
03:34:41, 100
03:34:42, 72
03:34:43, 14
03:34:44, 20
03:34:45, 46
03:34:46, 11
03:34:47, 93
03:34:48, 41
03:34:49, 11
03:34:50, 60
03:34:51, 21
03:34:52, 84
03:34:53, 36
03:34:54, 40
03:34:55, 75
03:34:56, 49
03:34:57, 37
03:34:58, 92
03:34:59, 95
03:35:00, 29
03:35:01, 54
03:35:02, 44
03:35:03, 1
03:35:04, 87
03:35:05, 31
03:35:06, 28
03:35:07, 7
03:35:08, 82
03:35:09, 61
03:35:10, 20
03:35:11, 55
03:35:13, 37
03:35:14, 59
03:35:15, 57
03:35:16, 25
03:35:17, 85
03:35:18, 57
03:35:19, 41
03:35:20, 15
03:35:21, 24
03:35:22, 68
03:35:23, 35
03:35:24, 31
03:35:25, 68
03:35:26, 100
03:35:27, 66
03:35:28, 80
03:35:29, 29
03:35:30, 11
03:35:31, 89
03:35:32, 15
03:35:33, 34
03:35:34, 16
03:35:35, 6
03:35:36, 21
03:35:37, 5
03:35:38, 10
03:35:39, 72
03:35:40, 37
03:35:41, 63
03:35:42, 96
03:35:43, 93
03:35:44, 64
03:35:45, 69
03:35:46, 67
03:35:47, 34
03:35:48, 21
03:35:49, 8
03:35:50, 55
03:35:51, 21
03:35:52, 19
03:35:53, 0
03:35:54, 31
03:35:56, 95
03:35:57, 65
03:35:58, 3
03:35:59, 92
03:36:00, 95
03:36:03, 39
03:36:04, 74
03:36:05, 52
03:36:06, 19
03:36:07, 24
03:36:08, 51
03:36:09, 74
03:36:10, 1
03:36:11, 11
03:38:35, 43
03:38:36, 52
03:38:37, 94
03:38:38, 24
03:38:39, 3
03:38:40, 24
03:38:41, 1
03:41:10, 80
03:41:11, 99
03:41:12, 38
03:41:14, 72
03:41:15, 78
03:41:16, 66
03:41:17, 33
03:41:18, 58
03:41:19, 60
03:41:20, 33
03:41:21, 4
03:41:22, 75
03:41:23, 2
03:41:24, 98
03:41:25, 55
03:41:26, 10
03:41:27, 16
03:41:28, 28
03:41:29, 86
03:41:30, 81
03:41:31, 48
03:41:32, 60
03:41:33, 26
03:41:34, 22
03:41:35, 0
03:41:52, 93
03:41:53, 59
03:41:54, 66
03:41:55, 89
03:41:57, 64
03:41:58, 36
03:48:03, 43
03:48:05, 44
03:48:06, 2
03:48:07, 84
03:48:08, 100
03:48:09, 77
03:48:10, 45
03:48:11, 9
03:48:12, 3
03:48:13, 10
03:48:14, 50
03:48:15, 38
03:48:16, 75
03:48:17, 3
03:48:18, 66
03:48:19, 94
03:48:20, 29
03:48:21, 71
03:48:22, 41
03:48:23, 75
03:48:24, 38
03:48:25, 45
03:48:26, 23
03:48:27, 12
03:48:28, 13
03:48:29, 100
03:49:54, 31
03:49:55, 80
03:49:56, 53
03:49:57, 80
03:49:58, 75
03:49:59, 34
03:50:00, 55
03:50:01, 51
03:50:02, 22
03:50:03, 29
03:50:04, 33
03:50:05, 33
03:50:06, 94
03:50:07, 80
03:50:32, 2
03:50:33, 24
03:50:34, 75
03:50:35, 10
03:50:36, 100
03:50:37, 84
03:50:38, 4
03:50:39, 62
03:50:40, 45
03:50:41, 21
03:50:57, 93
03:50:58, 77
03:50:59, 33
03:51:00, 52
03:51:01, 18
03:51:02, 10
03:51:03, 29
03:51:04, 50
03:51:05, 56
03:51:06, 44
03:51:07, 62
03:51:08, 15
03:51:09, 42
03:51:10, 75
03:51:11, 24
03:51:12, 85
03:51:13, 29
03:51:14, 23
03:51:15, 96
03:51:17, 11
03:51:18, 15
03:51:19, 65
03:51:20, 27
03:51:21, 100
03:51:22, 36
03:58:50, 76
03:58:51, 80
03:58:52, 96
03:58:53, 63
03:58:54, 43
03:58:55, 94
03:58:56, 22
03:58:57, 29
03:58:58, 59
03:58:59, 62
03:59:00, 73
03:59:01, 28
03:59:02, 1
03:59:03, 35
03:59:04, 78
03:59:05, 79
03:59:06, 40
03:59:07, 83
03:59:08, 87
03:59:09, 69
03:59:10, 90
03:59:11, 17
03:59:12, 40
03:59:13, 81
03:59:14, 11
03:59:15, 33
03:59:16, 19
03:59:17, 65
03:59:18, 64
03:59:20, 24
03:59:21, 34
03:59:22, 82
03:59:23, 97
03:59:24, 66
03:59:25, 82
03:59:26, 3
03:59:27, 33
03:59:28, 0
03:59:29, 62
03:59:30, 41
03:59:31, 22
03:59:32, 73
03:59:33, 16
03:59:34, 0
03:59:35, 91
03:59:36, 91
03:59:37, 49
03:59:38, 15
03:59:39, 1
03:59:40, 31
03:59:41, 53
03:59:42, 33
03:59:43, 70
03:59:44, 31
03:59:45, 1
03:59:46, 78
03:59:47, 4
03:59:48, 80
03:59:49, 14
03:59:50, 11
03:59:51, 74
03:59:52, 43
03:59:53, 87
03:59:54, 15
03:59:55, 0
03:59:56, 5
03:59:57, 47
03:59:58, 90
03:59:59, 36
04:00:00, 33
04:00:01, 81
04:00:02, 81
04:00:04, 40
04:00:05, 9
04:00:06, 65
04:00:07, 26
04:00:08, 64
04:00:09, 11
04:00:10, 12
04:00:11, 42
04:00:12, 79
04:00:13, 46
04:00:14, 30
04:00:15, 66
04:00:16, 97
04:00:17, 40
04:00:18, 49
04:00:19, 81
04:00:20, 12
04:00:21, 0
04:00:22, 4
04:00:23, 31
04:00:24, 64
04:00:25, 94
04:00:26, 98
04:00:27, 99
04:00:28, 27
04:00:29, 29
04:00:30, 48
04:00:31, 56
04:00:32, 10
04:00:33, 49
04:00:34, 38
04:00:35, 32
04:00:36, 13
04:00:37, 61
04:00:38, 3
04:00:39, 15
04:00:40, 31
04:00:41, 73
04:00:42, 46
04:00:44, 18
04:00:45, 30
04:00:46, 93
04:00:47, 66
04:00:48, 2
04:00:49, 47
04:00:50, 92
04:00:51, 18
04:00:52, 59
04:00:53, 73
04:00:54, 20
04:00:55, 23
04:00:56, 95
04:00:57, 48
04:00:58, 26
04:00:59, 88
04:01:00, 57
04:01:01, 44
04:01:02, 56
04:01:03, 9
04:01:04, 10
04:01:05, 22
04:01:06, 72
04:01:07, 19
04:01:08, 14
04:01:09, 30
04:01:10, 16
04:01:11, 52
04:01:12, 72
04:01:13, 46
04:01:14, 29
04:01:15, 96
04:01:16, 69
04:01:17, 37
